[info ] InferredDependency.scala:20 Inferred dependencies Set(TsIdentLibrarySimple(node)) for TsIdentLibrarySimple(jsdom) [id => jsdom, phase => typescript, file => ../types/jsdom/index.d.ts] 
[debug] PhaseRunner.scala:78 Success [id => jsdom, phase => typescript] 
[info ] Phase1ReadTypescript.scala:152 Preprocessing TsHelperFile(InFile(/home/tso/tmp/tso-cache/DefinitelyTyped/types/jsdom/index.d.ts),FromFolder(InFolder(/home/tso/tmp/tso-cache/DefinitelyTyped/types/jsdom),TsIdentLibrarySimple(jsdom)),TsIdentModule(None,List(jsdom))) [id => jsdom, phase => typescript] 
[info ] InferredDefaultModule.scala:39 Inferred module TsIdentModule(None,List(jsdom)) [id => jsdom, phase => typescript] 
[warn ] Phase1ReadTypescript.scala:190 Processing TsIdentLibrarySimple(jsdom) [id => jsdom, phase => typescript] 
[warn ] QualifyReferences.scala:47 Couldn't qualify TsTypeRef(TsQIdent(List(TsIdentSimple(MarkupData), TsIdentSimple(ElementLocation))),List()), defaulting to any [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclClass(JSDOM) / TsMemberFunction(nodeLocation) / TsFunSig() / TsTypeUnion() / TsTypeRef())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(CompositionEvent)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(CompositionEvent) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(WheelEvent)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(WheelEvent) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(EventTarget)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(EventTarget) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(Location)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(Location) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(History)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(History) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(Blob)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(Blob) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(File)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(File) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(FileList)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(FileList) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(DOMParser)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(DOMParser) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(FormData)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(FormData) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(XMLHttpRequestUpload)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(XMLHttpRequestUpload) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(NodeIterator)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(NodeIterator) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(TreeWalker)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(TreeWalker) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(NamedNodeMap)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(NamedNodeMap) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(URL)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(URL) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(URLSearchParams)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(URLSearchParams) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLAnchorElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLAnchorElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLAppletElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLAppletElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLAreaElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLAreaElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLAudioElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLAudioElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLBaseElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLBaseElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLBodyElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLBodyElement) / TsTypeQuery())] 
[info ] ResolveTypeQueries.scala:94 Resolved TsTypeQuery(TsQIdent(List(TsIdentLibrarySimple(std), TsIdentSimple(HTMLBRElement)))) [id => jsdom, phase => typescript, scope => TreeScope(TsParsedFile() / TsDeclModule(jsdom) / TsExport() / TsExporteeTree() / TsDeclInterface(DOMWindow) / TsMemberProperty(HTMLBRElement) / TsTypeQuery())] 
